V1;V2;V3;V4;V5;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
-0.570908;-0.971824;0.91035;1.307141;-1.497809;0;1;V4 > 0.68 AND V3 > -0.05 AND -0.67 < V1 <= 0.34 AND V2 <= 0.69 AND V5 <= -0.54;5;0.7121076233183856;0.0393;0.8010471204188482;0.11760184473481937
-1.013753;-0.713986;0.477655;1.085028;-0.1365829999999999;1;0;-0.21 < V5 <= 0.23 AND V2 > -0.78 AND V3 <= 0.78 AND V4 > -0.76;4;0.8356164383561644;0.1248;0.8074074074074075;0.14417989417989419
-0.2706989999999999;-0.132008;0.386854;2.191187;-1.352961;1;1;V4 > 0.68 AND -0.05 < V3 <= 0.78 AND -0.38 < V1 <= 0.34 AND V2 <= 0.69;4;0.9808917197452229;0.0128;1.0;0.042275172943889314
-0.521675;-0.076183;0.8469959999999999;0.361465;-0.960483;0;1;V4 <= 0.68 AND V2 > -0.23 AND V5 <= 0.23;3;0.9603825136612022;0.3662;0.04783163265306122;0.05764796310530361
2.452288;0.270151;-1.0904049999999998;0.138923;-0.4794609999999999;0;0;V3 <= -0.95 AND V1 > 0.34;2;0.9979166666666667;0.0866;1.0;0.1306216931216931
-0.7623449999999999;-0.367343;1.970754;-1.339041;-0.1365829999999999;0;0;V4 <= -0.14 AND -0.21 < V5 <= 0.23;2;0.9972375690607734;0.1532;0.9969135802469136;0.21362433862433863
1.428533;-0.854092;1.420253;-1.059257;-0.416454;0;0;V4 <= -0.14 AND -0.54 < V5 <= 0.23;2;0.9702549575070821;0.3546;0.9694757796947578;0.48313492063492064
-0.689469;-0.319754;1.878796;-1.557866;0.934386;0;0;V4 <= -0.76 AND V2 > -0.78 AND V1 <= -0.67;3;0.9209932279909706;0.0451;0.923469387755102;0.059854497354497355
-0.6396390000000001;0.067356;1.200604;-1.408566;-0.804025;0;0;V4 <= -0.76 AND V5 <= 0.23;2;0.9585121602288984;0.1917;0.9113300492610837;0.2447089947089947
-0.7542989999999999;-0.353471;1.3827459999999998;-1.457278;-1.1715;0;0;V4 <= -0.14 AND V5 <= 0.23 AND V1 <= -0.67;3;0.993103448275862;0.0635;0.9849056603773585;0.08630952380952381
0.57525;-0.173873;-1.08864;-0.36775;-0.248973;0;0;V4 <= -0.14 AND V3 <= -0.95;2;1.0;0.1901;0.9939172749391727;0.2701719576719577
0.2365179999999999;1.08905;0.563204;0.5075069999999999;-0.5303399999999999;0;1;V2 > 0.69 AND V4 <= 0.68;2;0.9608465608465608;0.236;0.027750247770069375;0.021521906225980016
2.021175;-1.7635009999999998;-0.6007979999999999;-0.264611;-0.301413;0;0;V4 <= -0.14 AND V3 <= -0.05 AND V5 <= 0.23;3;1.0;0.2754;0.9957947855340622;0.3915343915343915
0.318709;0.414524;-1.221415;0.162614;0.7511720000000001;0;0;V3 <= -0.95 AND V4 <= 0.68;2;0.9761363636363637;0.2348;0.9941348973607038;0.33630952380952384
0.249327;0.5918329999999999;-1.105137;-0.676531;-0.282654;0;0;V4 <= -0.14 AND V3 <= -0.95;2;1.0;0.191;0.9939172749391727;0.2701719576719577
0.346995;-0.648605;1.566758;-1.368233;0.403089;0;1;V3 > 0.78 AND V5 > 0.23 AND -0.78 < V2 <= -0.23 AND V1 > -0.38 AND V4 <= -0.76;5;0.9601990049751243;0.005;1.0;0.018447348193697154
-1.188603;1.255784;0.244848;0.242865;-0.1365829999999999;0;0;V2 > 0.69 AND V4 <= 0.68;2;0.9683377308707124;0.2228;0.9732408325074331;0.3247354497354497
2.571371;-0.464645;-0.987709;-0.376327;-0.027085;0;0;V3 <= -0.95 AND V4 <= -0.14;2;0.9958762886597938;0.1931;0.9939172749391727;0.2701719576719577
-0.829076;-1.156631;-0.4619569999999999;1.289101;2.994958;0;0;V3 <= -0.05 AND V5 > -0.54;2;0.823579304495335;0.4229;0.8694250403009135;0.53505291005291
-0.2926829999999999;1.525554;0.050252;0.759153;-0.850016;1;0;V2 > 0.69 AND V1 > -0.38 AND V3 <= 0.78;3;0.9734513274336283;0.1671;0.96875;0.23578042328042328
0.03279;0.538112;-0.268529;-0.108351;-0.695982;0;0;V3 <= -0.05 AND V1 > -0.38 AND V4 <= 0.68;3;0.978328173374613;0.3074;1.0;0.44345238095238093
-0.6355270000000001;0.8502879999999999;0.2985489999999999;0.211148;-0.85;0;0;V2 > 0.69 AND V4 <= 0.68;2;0.958627648839556;0.2402;0.9732408325074331;0.3247354497354497
-0.232473;0.5127079999999999;-1.451908;-0.792953;-0.419439;0;0;V4 <= -0.14 AND V3 <= -0.95;2;1.0;0.1989;0.9939172749391727;0.2701719576719577
-0.686871;1.091823;0.089548;0.153917;-0.553268;0;0;V2 > 0.69 AND V4 <= 0.68;2;0.9630738522954092;0.2362;0.9732408325074331;0.3247354497354497
1.210502;-0.588187;-0.680843;-0.325777;-0.443627;0;0;V4 <= -0.14 AND V3 <= -0.05 AND V5 <= 0.23;3;1.0;0.2787;0.9957947855340622;0.3915343915343915
0.487388;0.017653;-1.079;-0.625546;-0.242702;0;0;V3 <= -0.95 AND V4 <= -0.14;2;1.0;0.189;0.9939172749391727;0.2701719576719577
-0.852457;-0.979773;0.364205;1.904896;-0.1365829999999999;0;0;V1 <= -0.67 AND -0.54 < V5 <= 0.23;2;0.9202586206896551;0.1058;0.6339869281045751;0.09623015873015874
-0.594961;-0.063881;0.794664;0.21349;-0.6922159999999999;0;0;V4 <= 0.68 AND V2 > -0.23 AND V5 <= 0.23;3;0.9674502712477396;0.3612;0.9528061224489796;0.49404761904761907
0.506672;1.51163;-1.301792;-0.215857;0.149335;0;0;V3 <= -0.95 AND V4 <= -0.14;2;1.0;0.191;0.9939172749391727;0.2701719576719577
-0.863489;-1.582094;-0.613889;-0.909957;-0.1365829999999999;1;0;V4 <= -0.14 AND V3 <= -0.05;2;0.9533678756476683;0.3126;0.9828486204325131;0.43584656084656087
-0.285792;-0.339419;0.389663;0.956333;2.9938290000000003;1;1;V4 > 0.68 AND V3 > -0.05 AND V5 > 0.23 AND -0.38 < V1 <= 0.34 AND V2 <= 0.69;5;0.9598930481283422;0.014;1.0;0.05149884704073789
0.153769;-0.992884;1.315091;-1.296251;0.453686;1;1;V5 > 0.23 AND V3 > 0.78 AND V2 <= -0.78 AND -0.38 < V1 <= 0.34;4;0.9751693002257337;0.007;1.0;0.026133743274404306
-0.2380519999999999;2.150823;-1.258802;0.812547;-0.716105;0;0;V2 > 0.69 AND V3 <= -0.95;2;0.995049504950495;0.1489;1.0;0.20965608465608465
0.209232;-0.281539;0.406261;0.44288;-0.620689;1;1;-0.14 < V4 <= 0.68 AND V3 > -0.05 AND -0.38 < V1 <= 0.34 AND V2 <= -0.23;4;0.9691358024691358;0.0107;0.9622641509433962;0.03920061491160646
1.265175;-0.906316;-0.963455;-0.401391;-0.010905;0;0;V3 <= -0.95 AND V4 <= -0.14;2;1.0;0.181;0.9939172749391727;0.2701719576719577
-0.782395;-0.810326;-0.035312;2.291083;-1.246162;0;0;V1 <= -0.67 AND V5 <= -0.21;2;0.8775137111517367;0.0943;0.6129032258064516;0.08167989417989419
-0.379201;-0.226584;1.277952;-1.056934;-0.592867;0;0;V4 <= -0.14 AND V5 <= 0.23 AND V1 <= -0.38;3;0.9712793733681462;0.1398;0.9884868421052632;0.19874338624338625
-0.736054;-0.60531;0.111341;1.080659;-1.140589;0;1;V4 > 0.68 AND -0.05 < V3 <= 0.78 AND V1 <= 0.34 AND -0.78 < V2 <= 0.69;4;0.9217002237136466;0.0534;0.8951612903225806;0.1706379707916987
-0.7743180000000001;-0.8538120000000001;0.178068;1.592993;-1.077558;0;1;V4 > 0.68 AND -0.05 < V3 <= 0.78 AND V1 <= 0.34 AND V2 <= 0.69;4;0.8050171037628279;0.0944;0.7791563275434243;0.24135280553420446
-0.743413;-0.682503;0.494663;1.690052;-1.01879;1;1;V4 > 0.68 AND -0.05 < V3 <= 0.78 AND V1 <= -0.38 AND -0.78 < V2 <= 0.69 AND V5 <= -0.54;5;0.9087523277467412;0.0248;0.8888888888888888;0.07378939277478862
0.113668;1.149997;-1.308731;-0.1901769999999999;-0.370403;0;0;V2 > 0.69 AND V3 <= -0.95;2;0.9933333333333333;0.1448;1.0;0.20965608465608465
-0.241988;0.130677;1.655084;-1.387298;-0.580137;1;0;V4 <= -0.14 AND V5 <= 0.23;2;0.955044955044955;0.4315;0.9606557377049181;0.5813492063492064
-0.780913;-0.269637;1.839366;-1.344538;-0.1365829999999999;0;0;V4 <= -0.76 AND V5 <= 0.23;2;0.9566326530612245;0.1896;0.9113300492610837;0.2447089947089947
-0.60278;0.5227890000000001;0.510061;1.864847;-1.24624;0;1;V4 > 0.68 AND -0.05 < V3 <= 0.78 AND -0.67 < V1 <= 0.34 AND -0.78 < V2 <= 0.69;4;0.9619883040935673;0.0313;0.9765625;0.09607993850883935
-0.78966;-0.2107099999999999;0.586588;-0.928515;-0.425591;0;0;V4 <= -0.76 AND V5 <= 0.23 AND V1 <= -0.67;3;1.0;0.0546;0.9831223628691983;0.07705026455026455
-0.685148;0.3603909999999999;0.593071;0.093958;-0.576082;0;0;V4 <= 0.68 AND V2 > -0.23 AND V3 <= 0.78;3;0.9663865546218487;0.3611;0.9667318982387475;0.49007936507936506
-0.446756;1.4038700000000002;0.2843719999999999;0.1363609999999999;-0.64868;0;0;V2 > 0.69 AND V4 <= 0.68;2;0.9686609686609686;0.2335;0.9732408325074331;0.3247354497354497
-0.7672869999999999;-0.7751979999999999;0.808365;0.6202300000000001;-0.939742;1;1;V3 > 0.78 AND -0.14 < V4 <= 0.68 AND -0.78 < V2 <= -0.23 AND V1 <= 0.34 AND V5 <= -0.54;5;0.6646525679758308;0.0058;0.75;0.013835511145272867
-0.776766;-0.976034;0.088043;2.411429;-1.4490889999999998;0;0;V5 <= -0.21 AND V3 <= 0.78;2;0.8119738072965388;0.3749;0.8219346888478127;0.44113756613756616
-0.832118;-0.896854;0.389836;-1.003859;-0.7807810000000001;0;0;V4 <= -0.76 AND V5 <= 0.23;2;0.9569752281616688;0.1867;0.9113300492610837;0.2447089947089947
-0.667908;-0.3041;2.532751;-1.463825;-0.762594;0;0;V4 <= -0.76 AND V5 <= 0.23;2;0.9548156956004756;0.1892;0.9113300492610837;0.2447089947089947
-0.342918;1.605725;0.179674;0.103841;-0.474239;0;0;V2 > 0.69 AND V4 <= 0.68;2;0.9548693586698337;0.2285;0.9732408325074331;0.3247354497354497
-0.367535;-0.52425;1.165734;0.4682479999999999;2.638091;1;1;V5 > 0.23 AND V2 <= -0.23 AND V3 > -0.05 AND V4 > -0.14 AND V1 > -0.38;5;0.9635036496350365;0.0225;0.9489795918367347;0.07148347425057648
-0.288167;0.642969;0.567375;-0.964956;-0.405699;0;0;V4 <= -0.76 AND V5 <= 0.23;2;0.9502133712660028;0.197;0.9113300492610837;0.2447089947089947
1.319244;0.73643;-0.408066;-0.0945059999999999;0.574286;0;0;V2 > 0.69 AND V4 <= 0.68;2;0.9660249150622876;0.2288;0.9732408325074331;0.3247354497354497
-0.536734;-0.925142;1.353387;0.638266;0.540705;1;1;-0.76 < V4 <= 0.68 AND V1 > -0.67 AND V5 > -0.54 AND V2 <= -0.78;4;0.9022556390977443;0.0694;0.09446254071661238;0.022290545734050732
-0.190068;0.242256;1.081968;0.363807;-0.576721;0;1;V4 <= 0.68 AND V2 > -0.23 AND V5 <= 0.23 AND V1 <= 0.34;4;0.961038961038961;0.2667;0.034482758620689655;0.03151421983089931
0.487039;-0.36493;-1.098068;-0.371273;-0.241203;0;0;V3 <= -0.95 AND V4 <= -0.14;2;1.0;0.1857;0.9939172749391727;0.2701719576719577
-0.205235;0.338196;-1.151356;-0.30445;-0.250202;0;0;V4 <= -0.14 AND V3 <= -0.95;2;1.0;0.1912;0.9939172749391727;0.2701719576719577
-0.012536;0.716431;1.354986;-1.168905;-0.1365829999999999;0;0;V2 > 0.69 AND V4 <= -0.14;2;0.9682274247491639;0.1386;0.9787581699346405;0.19808201058201058
-0.674449;-0.292255;-0.398954;0.063003;0.838405;0;1;V5 > 0.23 AND V1 <= -0.67 AND V4 > -0.14 AND -0.78 < V2 <= -0.23 AND -0.95 < V3 <= 0.78;5;0.9281867145421903;0.0114;0.9607843137254902;0.03766333589546503
-0.5436479999999999;-0.164203;0.949943;-1.296629;-0.699653;1;0;V4 <= -0.14 AND V5 <= 0.23 AND V1 <= -0.38;3;0.9704433497536946;0.1453;0.9884868421052632;0.19874338624338625
-0.4836399999999999;0.903645;-1.212752;-0.721661;-0.303988;0;0;V4 <= -0.14 AND V3 <= -0.95;2;0.9971181556195965;0.1891;0.9939172749391727;0.2701719576719577
-0.450872;-0.756243;1.313784;-1.356718;0.656671;1;1;V5 > 0.23 AND V3 > 0.78 AND V2 <= -0.23 AND -0.67 < V1 <= 0.34 AND V4 <= 0.68;5;0.8583473861720068;0.0278;0.824;0.07916986933128363
-0.195981;1.489881;0.150062;-0.0783809999999999;-0.1365829999999999;0;0;V2 > 0.69 AND V4 <= 0.68;2;0.9614890885750963;0.2306;0.9732408325074331;0.3247354497354497
-0.7708020000000001;-0.4913409999999999;0.158893;2.039278;-1.333803;0;1;V4 > 0.68 AND -0.05 < V3 <= 0.78 AND V1 <= 0.34 AND -0.78 < V2 <= 0.69 AND V5 <= -0.54;5;0.9315068493150684;0.0292;0.904;0.08685626441199078
1.079064;0.4108229999999999;-1.104187;-0.65491;-0.260611;0;0;V4 <= -0.14 AND V3 <= -0.95;2;0.9966329966329966;0.188;0.9939172749391727;0.2701719576719577
0.2827139999999999;1.1570120000000002;-1.2517200000000002;-0.7509859999999999;-0.440112;0;0;V2 > 0.69 AND V3 <= -0.95;2;0.9921259842519685;0.1461;1.0;0.20965608465608465
0.5298579999999999;0.582515;-1.101171;-0.6402869999999999;0.0429089999999999;0;0;V3 <= -0.95 AND V4 <= -0.14;2;1.0;0.183;0.9939172749391727;0.2701719576719577
0.135873;1.151666;0.014843;0.8350569999999999;0.577631;0;0;V2 > 0.69 AND V5 > -0.54 AND V3 <= 0.78 AND V1 > -0.38;4;0.9734848484848485;0.1393;0.9854604200323102;0.20171957671957672
0.434484;1.820563;0.181867;-0.858999;0.1133059999999999;0;0;V4 <= -0.14 AND V2 > 0.69;2;0.990909090909091;0.1369;0.9787581699346405;0.19808201058201058
-0.241576;-0.782698;1.253066;1.2639790000000002;2.046712;1;1;V4 > 0.68 AND V3 > -0.05 AND V5 > 0.23 AND V1 > -0.38;4;0.9516908212560387;0.0188;0.9736842105263158;0.0568793235972329
1.186583;-0.793741;-0.916654;-0.38653;-0.02843;0;0;V4 <= -0.14 AND V3 <= -0.05;2;0.9535655058043118;0.3173;0.9828486204325131;0.43584656084656087
-0.572427;1.706587;-0.028422;-0.115669;0.194875;0;0;V2 > 0.69 AND V4 <= 0.68;2;0.9696969696969697;0.2304;0.9732408325074331;0.3247354497354497
-0.121967;0.048955;1.101785;-1.216973;-0.493913;0;0;V4 <= -0.76 AND V5 <= 0.23;2;0.9547738693467337;0.1902;0.9113300492610837;0.2447089947089947
1.419589;1.1482;-1.314792;-0.6666850000000001;-0.280254;1;0;V2 > 0.69 AND V3 <= -0.95;2;0.9888268156424581;0.1437;1.0;0.20965608465608465
2.4339;-0.603851;-1.007721;-0.168206;-0.296567;0;0;V4 <= -0.14 AND V3 <= -0.95;2;1.0;0.1865;0.9939172749391727;0.2701719576719577
-0.716611;-0.812639;1.941816;-1.315942;0.55488;0;0;V4 <= -0.76 AND V1 <= -0.67;2;0.9227941176470589;0.0672;0.8870967741935484;0.09093915343915344
-0.572835;0.422585;-1.280558;-0.097907;-0.355105;0;0;V3 <= -0.95 AND V4 <= 0.68;2;0.9693708609271523;0.2341;0.9941348973607038;0.33630952380952384
-0.741158;-0.522544;1.19089;0.842728;-0.1365829999999999;0;0;-0.21 < V5 <= 0.23 AND V2 > -0.78 AND V1 <= -0.38 AND V3 > 0.78;4;0.9578947368421052;0.0378;0.963855421686747;0.05291005291005291
-0.44491;1.928077;-1.450477;0.967833;-0.804901;0;0;V2 > 0.69 AND V3 <= -0.95;2;1.0;0.145;1.0;0.20965608465608465
-0.285943;1.522969;0.818955;0.067425;-0.4670289999999999;0;0;V2 > 0.69 AND V4 <= 0.68;2;0.9619921363040629;0.2303;0.9732408325074331;0.3247354497354497
-0.830491;-0.764744;0.067291;2.697771;-2.046798;0;0;V5 <= 0.23 AND V2 > -0.78 AND V3 <= 0.78;3;0.8248712288447387;0.4171;0.837171052631579;0.5049603174603174
2.991782;-1.871689;-0.636034;-0.359513;-0.241271;0;0;V4 <= -0.14 AND V3 <= -0.05;2;0.9606741573033708;0.306;0.9828486204325131;0.43584656084656087
0.429803;1.72292;-1.3345479999999998;-0.73461;0.541666;0;0;V2 > 0.69 AND V4 <= -0.14;2;0.9817767653758542;0.1418;0.9787581699346405;0.19808201058201058
-0.281671;2.651177;-1.534973;-0.082018;-0.421143;0;0;V3 <= -0.95 AND V2 > 0.69;2;0.996415770609319;0.1495;1.0;0.20965608465608465
1.325055;0.208287;-1.127378;-0.209858;-0.314575;0;0;V4 <= -0.14 AND V3 <= -0.95;2;1.0;0.1884;0.9939172749391727;0.2701719576719577
0.481938;0.173777;-0.422785;-0.269906;0.0658649999999999;0;0;V4 <= -0.14 AND V3 <= -0.05 AND V1 > 0.34;3;1.0;0.1635;1.0;0.2371031746031746
-0.282093;0.763666;-1.227934;-0.737453;-0.392855;0;0;V3 <= -0.95 AND V4 <= -0.14;2;1.0;0.1893;0.9939172749391727;0.2701719576719577
-0.766175;-0.682492;0.047672;2.178746;-1.619465;1;1;V4 > 0.68 AND -0.05 < V3 <= 0.78 AND V1 <= 0.34 AND -0.78 < V2 <= 0.69 AND V5 <= -0.54;5;0.8922800718132855;0.029;0.904;0.08685626441199078
-0.562481;-0.526775;0.034262;0.715259;1.46345;1;1;V4 > 0.68 AND -0.05 < V3 <= 0.78 AND V5 > 0.23 AND V1 <= 0.34 AND V2 <= 0.69;5;0.9561068702290076;0.019;1.0;0.07071483474250577
-0.7778;-1.123769;-0.384807;0.570426;2.636441;0;0;V4 <= 0.68 AND V3 <= -0.05 AND V5 > -0.54;3;0.9143222506393862;0.3971;0.9378362223550508;0.5188492063492064
-0.442826;0.917581;-0.109702;0.069664;-0.1365829999999999;0;0;V2 > 0.69 AND V4 <= 0.68;2;0.9593023255813954;0.229;0.9732408325074331;0.3247354497354497
-0.629606;-0.528638;-1.750057;1.71914;-1.350889;1;1;V4 > 0.68 AND -0.67 < V1 <= -0.38 AND V3 <= 0.78 AND -0.78 < V2 <= 0.69;4;0.95;0.0259;0.975;0.08993082244427364
0.86859;-0.460337;0.5772079999999999;0.8058930000000001;0.8351350000000001;0;1;V4 > 0.68 AND V5 > 0.23 AND V3 > -0.05 AND V1 > -0.38 AND -0.78 < V2 <= 0.69;5;0.9519230769230769;0.0113;1.0;0.03689469638739431
-0.805255;-0.61956;-0.441742;1.051043;-0.1365829999999999;1;1;V4 > 0.68 AND V1 <= -0.38 AND V3 <= -0.05 AND -0.78 < V2 <= 0.69;4;0.9735973597359736;0.0182;0.9722222222222222;0.053804765564950036
-0.692441;-0.823099;-0.136783;1.456564;-0.1365829999999999;1;1;V4 > 0.68 AND V1 <= -0.67 AND -0.95 < V3 <= -0.05 AND V2 <= 0.69 AND -0.21 < V5 <= 0.23;5;0.845565749235474;0.0129;0.8333333333333334;0.03843197540353574
2.798089;-0.8801379999999999;-0.989303;-0.300142;-0.2403449999999999;0;0;V3 <= -0.95 AND V4 <= -0.14;2;1.0;0.1897;0.9939172749391727;0.2701719576719577
-0.903355;-1.155243;-0.369144;-1.185098;-0.1365829999999999;0;0;V4 <= -0.76 AND V3 <= -0.05 AND V5 <= 0.23;3;1.0;0.0475;0.9740932642487047;0.062169312169312166
-0.114934;-0.88933;0.1142369999999999;2.037182;-1.114826;0;1;V5 <= -0.21 AND V1 > -0.38 AND V3 <= 0.78 AND V2 <= -0.78;4;0.9593220338983051;0.0517;0.05803571428571429;0.009992313604919293
2.189237;-1.789394;-0.93966;-0.382506;-0.221637;0;0;V4 <= -0.14 AND V5 <= 0.23;2;0.957471264367816;0.4329;0.9606557377049181;0.5813492063492064
-0.8519950000000001;-1.124144;-0.497534;0.170726;-0.1365829999999999;0;1;V3 <= -0.05 AND V4 <= 0.68 AND V5 <= 0.23;3;0.9597495527728086;0.3417;0.04073319755600815;0.04611837048424289
-0.170163;-0.778226;-0.123902;2.165061;-1.097057;1;1;V3 <= -0.05 AND V1 > -0.38 AND V5 <= 0.23;3;0.9659090909090909;0.2779;0.007582139848357203;0.006917755572636433
1.99665;-1.0245030000000002;-0.133503;0.7783479999999999;-0.7247020000000001;0;0;V1 > 0.34 AND V3 <= -0.05;2;0.96875;0.207;0.9977578475336323;0.2943121693121693
2.897154;-0.8883139999999999;-1.011492;-0.696013;0.902268;0;0;V4 <= -0.14 AND V3 <= -0.95;2;1.0;0.1922;0.9939172749391727;0.2701719576719577
-0.071673;2.011103;-1.3242200000000002;-0.741921;0.125936;0;0;V2 > 0.69 AND V3 <= -0.95;2;0.996415770609319;0.1462;1.0;0.20965608465608465
2.858213;-0.944126;-0.299544;0.2223929999999999;0.396152;0;0;V3 <= -0.05 AND V1 > 0.34;2;1.0;0.2061;0.9977578475336323;0.2943121693121693
0.007536;0.8051560000000001;-1.195748;-0.291356;-0.1365829999999999;0;0;V2 > 0.69 AND V3 <= -0.95;2;0.9901960784313726;0.1441;1.0;0.20965608465608465
0.1284549999999999;1.526224;-1.30147;-0.96426;1.107825;0;0;V2 > 0.69 AND V3 <= -0.95;2;0.9916317991631799;0.1468;1.0;0.20965608465608465
-0.261416;2.166122;-1.368264;-0.746582;-0.373928;0;0;V3 <= -0.95 AND V4 <= -0.14;2;1.0;0.1811;0.9939172749391727;0.2701719576719577
-0.278289;-0.8422120000000001;0.8250930000000001;0.5470430000000001;0.6936859999999999;1;1;V5 > 0.23 AND V3 > 0.78 AND V2 <= -0.78 AND -0.38 < V1 <= 0.34;4;0.9786476868327402;0.008;1.0;0.026133743274404306
-0.585639;-0.5594100000000001;0.108813;1.218281;1.941695;1;1;V4 > 0.68 AND -0.05 < V3 <= 0.78 AND V5 > 0.23 AND V1 <= 0.34 AND V2 <= 0.69;5;0.9596412556053812;0.0201;1.0;0.07071483474250577
0.366733;-0.442695;-0.979966;-0.412901;-0.001392;0;0;V3 <= -0.95 AND V4 <= -0.14;2;1.0;0.1926;0.9939172749391727;0.2701719576719577
-0.515085;1.360677;-1.344425;-0.088765;-0.1365829999999999;0;0;V3 <= -0.95 AND V2 > 0.69;2;1.0;0.15;1.0;0.20965608465608465
-0.512419;1.869256;-0.031591;0.198616;1.829972;0;0;V2 > 0.69 AND V4 <= 0.68;2;0.9681978798586572;0.2369;0.9732408325074331;0.3247354497354497
-0.473368;0.571893;-1.226291;-0.730626;-0.316249;0;0;V4 <= -0.14 AND V3 <= -0.95;2;1.0;0.1878;0.9939172749391727;0.2701719576719577
0.727754;0.0904679999999999;-0.474462;-0.6311359999999999;0.072651;0;0;V4 <= -0.14 AND V3 <= -0.05 AND V1 > 0.34;3;1.0;0.1604;1.0;0.2371031746031746
-0.626581;-0.801951;-0.1474359999999999;-0.934619;1.583077;0;1;V5 > 0.23 AND V2 <= -0.23 AND -0.67 < V1 <= -0.38 AND -0.95 < V3 <= 0.78;4;0.9270833333333334;0.0202;0.9666666666666667;0.0668716372021522
-0.279948;1.824147;-0.007794;0.121153;1.077128;1;0;V2 > 0.69 AND V4 <= 0.68;2;0.9649484536082474;0.2366;0.9732408325074331;0.3247354497354497
3.170557;-1.868491;-0.997511;-0.403461;-0.026261;0;0;V3 <= -0.95 AND V1 > 0.34;2;1.0;0.0858;1.0;0.1306216931216931
0.28368;1.558337;-1.27475;-0.720831;-0.337303;0;0;V3 <= -0.95 AND V4 <= -0.14;2;1.0;0.1832;0.9939172749391727;0.2701719576719577
-0.7760020000000001;-0.832715;0.375259;2.004051;-1.614227;1;1;V5 <= -0.21 AND V3 <= 0.78;2;0.8130177514792899;0.3679;0.1786814540973506;0.2229054573405073
-1.227578;0.5213909999999999;0.065683;0.404558;-0.1365829999999999;0;0;V2 > -0.23 AND V4 <= 0.68 AND V5 <= 0.23;3;0.9558481797056545;0.363;0.9528061224489796;0.49404761904761907
0.017869;1.72849;-1.312648;-0.739382;-0.350519;0;0;V4 <= -0.14 AND V3 <= -0.95;2;1.0;0.1878;0.9939172749391727;0.2701719576719577
