V1;V2;V3;V4;V5;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
0.318709;0.414524;-1.221415;0.162614;0.7511720000000001;0;0;V2 > -0.23 AND V3 <= -0.95;2;0.9628099173553719;0.1941;0.9653979238754326;0.27605540897097625
0.249327;0.5918329999999999;-1.105137;-0.676531;-0.282654;0;0;V2 > -0.23 AND V3 <= -0.95;2;0.9608433734939759;0.1976;0.9653979238754326;0.27605540897097625
0.346995;-0.648605;1.566758;-1.368233;0.403089;0;0;V1 > 0.34 AND V4 <= -0.14 AND V5 > -0.54 AND -0.78 < V2 <= -0.23 AND V3 > -0.95;5;0.9522292993630573;0.0258;1.0;0.03660949868073879
-1.188603;1.255784;0.244848;0.242865;-0.1365829999999999;0;0;V2 > 0.69 AND V1 <= -0.67;2;0.9782608695652174;0.0061;1.0;0.008575197889182058
2.571371;-0.464645;-0.987709;-0.376327;-0.027085;0;0;V1 > 0.34 AND V3 <= -0.95;2;0.9882352941176471;0.0913;0.9848101265822785;0.12829815303430078
-0.829076;-1.156631;-0.4619569999999999;1.289101;2.994958;0;0;V3 <= -0.05 AND V5 > -0.54;2;0.7927247769389156;0.4327;0.8860827512090274;0.5438654353562006
-0.2926829999999999;1.525554;0.050252;0.759153;-0.850016;1;1;V4 > 0.68 AND V3 > -0.05 AND -0.38 < V1 <= 0.34 AND V2 > -0.78;4;0.9481481481481482;0.0293;0.9166666666666666;0.08507347254447023
0.03279;0.538112;-0.268529;-0.108351;-0.695982;0;0;V2 > -0.23 AND V3 <= -0.05 AND V4 <= 0.68;3;0.9878869448183042;0.2503;0.9686635944700461;0.3466358839050132
-0.6355270000000001;0.8502879999999999;0.2985489999999999;0.211148;-0.85;0;0;V2 > 0.69 AND V4 <= 0.68 AND V1 <= -0.38;3;0.9633699633699634;0.0651;0.9256505576208178;0.08212401055408972
-0.232473;0.5127079999999999;-1.451908;-0.792953;-0.419439;0;0;V2 > -0.23 AND V3 <= -0.95;2;0.9735449735449735;0.1992;0.9653979238754326;0.27605540897097625
-0.686871;1.091823;0.089548;0.153917;-0.553268;0;0;V2 > 0.69 AND V1 <= -0.67;2;0.9820143884892086;0.0063;1.0;0.008575197889182058
1.210502;-0.588187;-0.680843;-0.325777;-0.443627;0;0;V1 > 0.34 AND V3 <= -0.05;2;0.9720670391061452;0.2146;0.9899103139013453;0.2912269129287599
0.487388;0.017653;-1.079;-0.625546;-0.242702;0;0;V1 > 0.34 AND V3 <= -0.95;2;0.989501312335958;0.095;0.9848101265822785;0.12829815303430078
-0.852457;-0.979773;0.364205;1.904896;-0.1365829999999999;0;0;V1 <= -0.67 AND -0.54 < V5 <= 0.23;2;0.87857847976308;0.1125;0.6688453159041394;0.1012532981530343
-0.594961;-0.063881;0.794664;0.21349;-0.6922159999999999;0;0;V2 > -0.23 AND -0.76 < V4 <= 0.68 AND V5 <= 0.23 AND -0.67 < V1 <= -0.38;4;0.9689119170984456;0.0596;0.9616858237547893;0.08278364116094987
0.506672;1.51163;-1.301792;-0.215857;0.149335;0;0;V2 > 0.69 AND V3 <= -0.05;2;0.9898819561551433;0.1705;0.9613259668508287;0.22955145118733508
-0.863489;-1.582094;-0.613889;-0.909957;-0.1365829999999999;1;1;V2 <= -0.23 AND V1 <= 0.34 AND V3 > -0.95 AND V5 > -0.21;4;0.5998383185125303;0.2147;0.5958549222797928;0.44470224284609433
-0.285792;-0.339419;0.389663;0.956333;2.9938290000000003;1;1;V4 > 0.68 AND V3 > -0.05 AND -0.38 < V1 <= 0.34;3;0.9651741293532339;0.0374;0.874251497005988;0.11291569992266048
0.153769;-0.992884;1.315091;-1.296251;0.453686;1;1;V2 <= -0.23 AND V3 > 0.78 AND -0.38 < V1 <= 0.34 AND V5 > 0.23;4;0.9581993569131833;0.022;0.8695652173913043;0.061871616395978345
-0.2380519999999999;2.150823;-1.258802;0.812547;-0.716105;0;0;V2 > 0.69 AND V3 <= -0.05;2;0.9873417721518988;0.1738;0.9613259668508287;0.22955145118733508
0.209232;-0.281539;0.406261;0.44288;-0.620689;1;1;-0.78 < V2 <= -0.23 AND -0.05 < V3 <= 0.78 AND V4 > -0.14 AND -0.38 < V1 <= 0.34 AND V5 <= -0.54;5;0.9396551724137931;0.0016;1.0;0.0069605568445475635
1.265175;-0.906316;-0.963455;-0.401391;-0.010905;0;0;V1 > 0.34 AND V3 <= -0.95;2;0.996078431372549;0.092;0.9848101265822785;0.12829815303430078
-0.782395;-0.810326;-0.035312;2.291083;-1.246162;0;0;V1 <= -0.67 AND V5 <= -0.21;2;0.8738229755178908;0.0926;0.6401985111662531;0.08509234828496043
-0.379201;-0.226584;1.277952;-1.056934;-0.592867;0;0;V2 > -0.23 AND V4 <= -0.14 AND V1 <= -0.38;3;0.9803149606299213;0.0959;0.9250585480093677;0.13027704485488126
-0.736054;-0.60531;0.111341;1.080659;-1.140589;0;0;V1 <= -0.67 AND V5 <= -0.21 AND V2 > -0.78;3;0.9006849315068494;0.0497;0.7056277056277056;0.053759894459102904
-0.7743180000000001;-0.8538120000000001;0.178068;1.592993;-1.077558;0;0;V1 <= -0.67 AND V5 <= -0.21;2;0.8599221789883269;0.0936;0.6401985111662531;0.08509234828496043
-0.743413;-0.682503;0.494663;1.690052;-1.01879;1;1;V4 > 0.68 AND -0.05 < V3 <= 0.78 AND -0.78 < V2 <= -0.23 AND V1 <= 0.34;4;0.9216867469879518;0.0439;0.766497461928934;0.11678267594740913
0.113668;1.149997;-1.308731;-0.1901769999999999;-0.370403;0;0;V2 > 0.69 AND V3 <= -0.05;2;0.9842271293375394;0.1703;0.9613259668508287;0.22955145118733508
-0.241988;0.130677;1.655084;-1.387298;-0.580137;1;1;V3 > 0.78 AND V5 <= -0.54 AND V1 > -0.38 AND V2 <= 0.69 AND V4 <= -0.76;5;0.8606271777003485;0.0097;0.8055555555555556;0.02242846094354215
-0.780913;-0.269637;1.839366;-1.344538;-0.1365829999999999;0;0;V1 <= -0.67 AND V4 <= -0.14 AND V2 > -0.78;3;0.9575645756457565;0.0497;0.8591549295774648;0.06035620052770448
-0.60278;0.5227890000000001;0.510061;1.864847;-1.24624;0;0;-0.23 < V2 <= 0.69 AND V5 <= -0.21 AND V3 <= 0.78 AND V1 > -0.67 AND V4 > -0.76;5;0.8917431192660551;0.0677;0.8805460750853242;0.08509234828496043
-0.78966;-0.2107099999999999;0.586588;-0.928515;-0.425591;0;0;V2 > -0.23 AND V4 <= -0.14 AND V1 <= -0.67;3;0.9832402234636871;0.0251;1.0;0.03924802110817942
-0.685148;0.3603909999999999;0.593071;0.093958;-0.576082;0;0;V2 > -0.23 AND V4 <= 0.68 AND V5 <= 0.23 AND V1 <= -0.38;4;0.973170731707317;0.1442;0.9425287356321839;0.18931398416886544
-0.446756;1.4038700000000002;0.2843719999999999;0.1363609999999999;-0.64868;0;0;V2 > 0.69 AND V4 <= 0.68 AND V1 <= -0.38;3;0.9743589743589743;0.0616;0.9256505576208178;0.08212401055408972
-0.7672869999999999;-0.7751979999999999;0.808365;0.6202300000000001;-0.939742;1;1;-0.78 < V2 <= -0.23 AND V3 > -0.05 AND -0.14 < V4 <= 0.68 AND V1 <= -0.67 AND V5 <= -0.54;5;0.8837209302325582;0.0016;1.0;0.0069605568445475635
-0.776766;-0.976034;0.088043;2.411429;-1.4490889999999998;0;0;V1 <= -0.67 AND V5 <= -0.21;2;0.8568464730290456;0.0897;0.6401985111662531;0.08509234828496043
-0.832118;-0.896854;0.389836;-1.003859;-0.7807810000000001;0;0;V1 <= -0.67 AND V4 <= -0.14 AND V5 <= -0.21;3;0.9579579579579579;0.0349;0.8472222222222222;0.040237467018469655
-0.667908;-0.3041;2.532751;-1.463825;-0.762594;0;0;V4 <= -0.76 AND V5 <= 0.23 AND -0.67 < V1 <= -0.38 AND -0.78 < V2 <= -0.23 AND V3 > 0.78;5;0.9389830508474576;0.0131;0.9016393442622951;0.018139841688654353
-0.342918;1.605725;0.179674;0.103841;-0.474239;0;0;V2 > 0.69 AND V4 <= 0.68 AND V3 <= 0.78 AND V5 <= 0.23;4;0.9703504043126685;0.1657;0.9269662921348315;0.21767810026385223
-0.367535;-0.52425;1.165734;0.4682479999999999;2.638091;1;1;V2 <= -0.23 AND V5 > 0.23 AND V3 > 0.78 AND -0.38 < V1 <= 0.34 AND V4 > -0.76;5;0.9498207885304659;0.0143;0.8870967741935484;0.042536736272235115
-0.288167;0.642969;0.567375;-0.964956;-0.405699;0;0;V2 > -0.23 AND V4 <= -0.14 AND V3 <= 0.78;3;0.9747706422018348;0.2073;0.9588607594936709;0.29980211081794195
1.319244;0.73643;-0.408066;-0.0945059999999999;0.574286;0;0;V1 > 0.34 AND V3 <= -0.05;2;0.9724409448818898;0.21;0.9899103139013453;0.2912269129287599
-0.536734;-0.925142;1.353387;0.638266;0.540705;1;1;V2 <= -0.78 AND V3 > 0.78 AND V5 > 0.23 AND -0.67 < V1 <= 0.34 AND V4 <= 0.68;5;0.9442307692307692;0.009;0.8235294117647058;0.02165506573859242
-0.190068;0.242256;1.081968;0.363807;-0.576721;0;0;V2 > -0.23 AND -0.76 < V4 <= 0.68 AND V5 <= 0.23;3;0.9523809523809523;0.2365;0.9315332690453231;0.3186015831134565
0.487039;-0.36493;-1.098068;-0.371273;-0.241203;0;0;V1 > 0.34 AND V3 <= -0.95;2;0.996415770609319;0.0869;0.9848101265822785;0.12829815303430078
-0.205235;0.338196;-1.151356;-0.30445;-0.250202;0;0;V2 > -0.23 AND V3 <= -0.95;2;0.9701492537313433;0.2055;0.9653979238754326;0.27605540897097625
-0.012536;0.716431;1.354986;-1.168905;-0.1365829999999999;0;0;V2 > 0.69 AND V4 <= -0.14 AND V5 > -0.21;3;0.995260663507109;0.0527;1.0;0.07717678100263853
-0.674449;-0.292255;-0.398954;0.063003;0.838405;0;0;V1 <= -0.67 AND V4 <= 0.68 AND V3 <= -0.05 AND V2 > -0.78;4;0.9595744680851064;0.0172;0.6309523809523809;0.017480211081794195
-0.5436479999999999;-0.164203;0.949943;-1.296629;-0.699653;1;1;V3 > -0.05 AND V5 <= -0.54 AND -0.67 < V1 <= 0.34 AND V2 <= 0.69;4;0.5332337565347274;0.0996;0.5156626506024097;0.16550657385924208
-0.4836399999999999;0.903645;-1.212752;-0.721661;-0.303988;0;0;V2 > 0.69 AND V3 <= -0.05;2;0.9888059701492538;0.1645;0.9613259668508287;0.22955145118733508
-0.450872;-0.756243;1.313784;-1.356718;0.656671;1;1;V2 <= -0.23 AND V5 > 0.23 AND V3 > -0.05 AND -0.67 < V1 <= 0.34 AND V4 <= 0.68;5;0.890020366598778;0.0346;0.75;0.08816705336426914
-0.195981;1.489881;0.150062;-0.0783809999999999;-0.1365829999999999;0;0;V2 > 0.69 AND V4 <= 0.68 AND V3 <= 0.78;3;0.9529652351738241;0.2124;0.9141304347826087;0.2773746701846966
-0.7708020000000001;-0.4913409999999999;0.158893;2.039278;-1.333803;0;0;V1 <= -0.67 AND V5 <= -0.21 AND V2 > -0.78;3;0.8762886597938144;0.055;0.7056277056277056;0.053759894459102904
1.079064;0.4108229999999999;-1.104187;-0.65491;-0.260611;0;0;V1 > 0.34 AND V3 <= -0.95;2;0.9936507936507937;0.0955;0.9848101265822785;0.12829815303430078
0.2827139999999999;1.1570120000000002;-1.2517200000000002;-0.7509859999999999;-0.440112;0;0;V2 > 0.69 AND V3 <= -0.95;2;0.984313725490196;0.1433;0.9637223974763407;0.20151715039577836
0.5298579999999999;0.582515;-1.101171;-0.6402869999999999;0.0429089999999999;0;0;V1 > 0.34 AND V3 <= -0.95;2;0.9973890339425587;0.0895;0.9848101265822785;0.12829815303430078
0.135873;1.151666;0.014843;0.8350569999999999;0.577631;0;0;V2 > 0.69 AND V3 <= 0.78 AND V5 > -0.54;3;0.9320388349514563;0.1932;0.9249394673123487;0.2519788918205805
0.434484;1.820563;0.181867;-0.858999;0.1133059999999999;0;0;V2 > 0.69 AND V4 <= -0.14;2;0.9525316455696202;0.1424;0.9379084967320261;0.18931398416886544
-0.241576;-0.782698;1.253066;1.2639790000000002;2.046712;1;1;V2 <= -0.23 AND V4 > 0.68 AND -0.38 < V1 <= 0.34 AND V5 > 0.23;4;0.9859154929577465;0.0157;0.9491525423728814;0.04331013147718484
1.186583;-0.793741;-0.916654;-0.38653;-0.02843;0;0;V1 > 0.34 AND V3 <= -0.05;2;0.9834162520729685;0.2074;0.9899103139013453;0.2912269129287599
-0.572427;1.706587;-0.028422;-0.115669;0.194875;0;0;V2 > 0.69 AND V4 <= 0.68 AND V1 <= -0.38;3;0.9540816326530612;0.0614;0.9256505576208178;0.08212401055408972
-0.121967;0.048955;1.101785;-1.216973;-0.493913;0;0;V2 > -0.23 AND V4 <= -0.14 AND V5 > -0.54;3;0.9564516129032258;0.2494;0.9229357798165138;0.3317941952506596
1.419589;1.1482;-1.314792;-0.6666850000000001;-0.280254;1;1;V5 > -0.54 AND V4 > -0.76;2;0.3161734900689096;0.5582;0.26258116883116883;0.5003866976024749
2.4339;-0.603851;-1.007721;-0.168206;-0.296567;0;0;V1 > 0.34 AND V3 <= -0.95;2;0.9904306220095693;0.0909;0.9848101265822785;0.12829815303430078
-0.716611;-0.812639;1.941816;-1.315942;0.55488;0;0;V1 <= -0.67 AND V4 <= -0.14 AND V5 > -0.54;3;0.9525959367945824;0.0561;0.7531380753138075;0.059366754617414245
-0.572835;0.422585;-1.280558;-0.097907;-0.355105;0;0;V2 > -0.23 AND V3 <= -0.95;2;0.9664179104477612;0.2105;0.9653979238754326;0.27605540897097625
-0.741158;-0.522544;1.19089;0.842728;-0.1365829999999999;0;0;V1 <= -0.67 AND V5 <= 0.23 AND V3 > 0.78;3;0.9536423841059603;0.042;0.8983957219251337;0.055408970976253295
-0.44491;1.928077;-1.450477;0.967833;-0.804901;0;0;V2 > 0.69 AND V3 <= -0.95;2;0.9967320261437909;0.1473;0.9637223974763407;0.20151715039577836
-0.285943;1.522969;0.818955;0.067425;-0.4670289999999999;0;0;V2 > 0.69 AND V4 <= 0.68 AND -0.54 < V5 <= 0.23;3;0.9524940617577197;0.1551;0.907185628742515;0.19986807387862796
-0.830491;-0.764744;0.067291;2.697771;-2.046798;0;0;V1 <= -0.67 AND V5 <= -0.21 AND V2 > -0.78;3;0.8859447004608295;0.0558;0.7056277056277056;0.053759894459102904
2.991782;-1.871689;-0.636034;-0.359513;-0.241271;0;0;V1 > 0.34 AND V3 <= -0.05;2;0.9675324675324676;0.2054;0.9899103139013453;0.2912269129287599
0.429803;1.72292;-1.3345479999999998;-0.73461;0.541666;0;0;V1 > 0.34 AND V3 <= -0.95;2;0.9913793103448276;0.0926;0.9848101265822785;0.12829815303430078
-0.281671;2.651177;-1.534973;-0.082018;-0.421143;0;0;V2 > 0.69 AND V3 <= -0.05;2;0.9752380952380952;0.1657;0.9613259668508287;0.22955145118733508
1.325055;0.208287;-1.127378;-0.209858;-0.314575;0;0;V1 > 0.34 AND V3 <= -0.95;2;0.9919678714859438;0.0981;0.9848101265822785;0.12829815303430078
0.481938;0.173777;-0.422785;-0.269906;0.0658649999999999;0;0;V1 > 0.34 AND V3 <= -0.05;2;0.9787234042553191;0.2095;0.9899103139013453;0.2912269129287599
-0.282093;0.763666;-1.227934;-0.737453;-0.392855;0;0;V2 > 0.69 AND V3 <= -0.05;2;0.9811866859623734;0.1659;0.9613259668508287;0.22955145118733508
-0.766175;-0.682492;0.047672;2.178746;-1.619465;1;1;V4 > 0.68 AND -0.05 < V3 <= 0.78 AND -0.78 < V2 <= -0.23 AND V1 <= 0.34;4;0.8954545454545455;0.0439;0.766497461928934;0.11678267594740913
-0.562481;-0.526775;0.034262;0.715259;1.46345;1;1;V4 > 0.68 AND -0.05 < V3 <= 0.78 AND V5 > 0.23 AND -0.67 < V1 <= 0.34 AND V2 <= 0.69;5;0.95;0.0152;0.8888888888888888;0.04949729311678268
-0.7778;-1.123769;-0.384807;0.570426;2.636441;0;0;V1 <= -0.67 AND -0.76 < V4 <= 0.68 AND V3 <= -0.05 AND V5 > -0.54;4;0.9477272727272728;0.0337;0.6811594202898551;0.03100263852242744
-0.442826;0.917581;-0.109702;0.069664;-0.1365829999999999;0;0;V2 > 0.69 AND V3 <= -0.05;2;0.9867724867724867;0.1741;0.9613259668508287;0.22955145118733508
-0.629606;-0.528638;-1.750057;1.71914;-1.350889;1;1;V4 > 0.68 AND -0.67 < V1 <= 0.34 AND -0.78 < V2 <= -0.23 AND V3 <= -0.95;4;0.9686274509803922;0.0;1.0;0.0015467904098994587
0.86859;-0.460337;0.5772079999999999;0.8058930000000001;0.8351350000000001;0;0;V1 > 0.34 AND V3 <= 0.78 AND -0.78 < V2 <= -0.23 AND V5 > -0.21 AND V4 > -0.76;5;0.9387254901960784;0.0241;0.9826086956521739;0.03726912928759894
-0.805255;-0.61956;-0.441742;1.051043;-0.1365829999999999;1;1;V4 > 0.68 AND V1 <= 0.34 AND -0.95 < V3 <= -0.05 AND -0.78 < V2 <= -0.23;4;0.967741935483871;0.0135;0.8688524590163934;0.040989945862335654
-0.692441;-0.823099;-0.136783;1.456564;-0.1365829999999999;1;1;V4 > 0.68 AND V1 <= 0.34 AND V2 <= -0.23 AND V5 > -0.21 AND V3 <= 0.78;5;0.691358024691358;0.0868;0.6267409470752089;0.1740139211136891
2.798089;-0.8801379999999999;-0.989303;-0.300142;-0.2403449999999999;0;0;V1 > 0.34 AND V3 <= -0.95;2;0.983739837398374;0.0889;0.9848101265822785;0.12829815303430078
-0.903355;-1.155243;-0.369144;-1.185098;-0.1365829999999999;0;0;V4 <= -0.14 AND V3 <= -0.05 AND V5 <= 0.23;3;0.9604130808950087;0.2756;0.9697224558452481;0.3802770448548813
-0.114934;-0.88933;0.1142369999999999;2.037182;-1.114826;0;0;V5 <= -0.21 AND V1 > -0.38 AND V3 <= 0.78 AND V2 <= -0.78;4;0.9387755102040817;0.0544;0.9776785714285714;0.07222955145118734
2.189237;-1.789394;-0.93966;-0.382506;-0.221637;0;0;V1 > 0.34 AND V3 <= -0.05;2;0.967280163599182;0.1983;0.9899103139013453;0.2912269129287599
-0.8519950000000001;-1.124144;-0.497534;0.170726;-0.1365829999999999;0;0;V1 <= -0.67 AND -0.76 < V4 <= 0.68 AND V3 <= -0.05;3;0.9592326139088729;0.039;0.6829268292682927;0.036939313984168866
-0.170163;-0.778226;-0.123902;2.165061;-1.097057;1;1;V4 > 0.68 AND -0.38 < V1 <= 0.34 AND V2 <= -0.23;3;0.9547738693467337;0.0257;0.8715596330275229;0.07347254447022429
1.99665;-1.0245030000000002;-0.133503;0.7783479999999999;-0.7247020000000001;0;0;V1 > 0.34 AND V3 <= -0.05;2;0.9695817490494296;0.2046;0.9899103139013453;0.2912269129287599
2.897154;-0.8883139999999999;-1.011492;-0.696013;0.902268;0;0;V1 > 0.34 AND V3 <= -0.95;2;0.9973190348525469;0.0884;0.9848101265822785;0.12829815303430078
-0.071673;2.011103;-1.3242200000000002;-0.741921;0.125936;0;0;V2 > 0.69 AND V3 <= -0.05;2;0.9849749582637729;0.1618;0.9613259668508287;0.22955145118733508
2.858213;-0.944126;-0.299544;0.2223929999999999;0.396152;0;0;V1 > 0.34 AND V3 <= -0.05;2;0.958904109589041;0.2015;0.9899103139013453;0.2912269129287599
0.007536;0.8051560000000001;-1.195748;-0.291356;-0.1365829999999999;0;0;V2 > 0.69 AND V3 <= -0.95;2;0.979381443298969;0.1458;0.9637223974763407;0.20151715039577836
0.1284549999999999;1.526224;-1.30147;-0.96426;1.107825;0;0;V2 > 0.69 AND V3 <= -0.05;2;0.9783393501805054;0.1622;0.9613259668508287;0.22955145118733508
-0.261416;2.166122;-1.368264;-0.746582;-0.373928;0;0;V2 > 0.69 AND V3 <= -0.05;2;0.9752212389380531;0.1646;0.9613259668508287;0.22955145118733508
-0.278289;-0.8422120000000001;0.8250930000000001;0.5470430000000001;0.6936859999999999;1;1;V2 <= -0.78 AND V5 > 0.23 AND V3 > -0.05 AND -0.38 < V1 <= 0.34;4;0.9724770642201835;0.0094;0.9285714285714286;0.030162412993039442
-0.585639;-0.5594100000000001;0.108813;1.218281;1.941695;1;1;V4 > 0.68 AND -0.05 < V3 <= 0.78 AND -0.67 < V1 <= 0.34 AND V5 > 0.23 AND -0.78 < V2 <= 0.69;5;0.9727272727272728;0.0102;0.9787234042553191;0.03557617942768755
0.366733;-0.442695;-0.979966;-0.412901;-0.001392;0;0;V1 > 0.34 AND V3 <= -0.95;2;0.9917355371900827;0.0894;0.9848101265822785;0.12829815303430078
-0.515085;1.360677;-1.344425;-0.088765;-0.1365829999999999;0;0;V2 > 0.69 AND V3 <= -0.05;2;0.9854280510018215;0.1667;0.9613259668508287;0.22955145118733508
-0.512419;1.869256;-0.031591;0.198616;1.829972;0;0;V2 > 0.69 AND V4 <= 0.68 AND V1 <= -0.38;3;0.9783549783549783;0.0646;0.9256505576208178;0.08212401055408972
-0.473368;0.571893;-1.226291;-0.730626;-0.316249;0;0;V2 > -0.23 AND V3 <= -0.95;2;0.9671532846715328;0.202;0.9653979238754326;0.27605540897097625
0.727754;0.0904679999999999;-0.474462;-0.6311359999999999;0.072651;0;0;V1 > 0.34 AND V3 <= -0.05;2;0.9691119691119691;0.2085;0.9899103139013453;0.2912269129287599
-0.626581;-0.801951;-0.1474359999999999;-0.934619;1.583077;0;0;V4 <= -0.14 AND V3 <= -0.05 AND V1 > -0.67;3;0.9873997709049256;0.2822;0.986863711001642;0.39643799472295516
-0.279948;1.824147;-0.007794;0.121153;1.077128;1;1;V3 > -0.05 AND V5 > 0.23 AND V4 > -0.14 AND -0.38 < V1 <= 0.34;4;0.8522727272727273;0.0385;0.8050314465408805;0.09899458623356536
