top_left_square_b;top_left_square_o;top_left_square_x;top_middle_square_b;top_middle_square_o;top_middle_square_x;top_right_square_b;top_right_square_o;top_right_square_x;middle_left_square_b;middle_left_square_o;middle_left_square_x;middle_middle_square_b;middle_middle_square_o;middle_middle_square_x;middle_right_square_b;middle_right_square_o;middle_right_square_x;bottom_left_square_b;bottom_left_square_o;bottom_left_square_x;bottom_middle_square_b;bottom_middle_square_o;bottom_middle_square_x;bottom_right_square_b;bottom_right_square_o;bottom_right_square_x;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1;1;bottom_right_square_o <= 0.00 AND top_left_square_o <= 0.00 AND middle_left_square_b > 0.00 AND top_middle_square_o <= 0.00 AND top_right_square_x > 0.00;5;0.9875776397515528;0.0199;1.0;0.029880478087649404
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1;1;middle_middle_square_o <= 0.00 AND top_right_square_o <= 0.00 AND middle_left_square_b > 0.00;3;0.9545454545454546;0.0995;0.9041095890410958;0.13147410358565736
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;bottom_left_square_o <= 0.00 AND bottom_right_square_x > 0.00 AND top_left_square_o > 0.00 AND top_middle_square_o <= 0.00 AND bottom_left_square_x > 0.00 AND bottom_middle_square_x > 0.00;6;1.0;0.03;1.0;0.04780876494023904
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;middle_middle_square_o <= 0.00 AND top_right_square_b > 0.00 AND middle_right_square_x <= 0.00;3;0.9636363636363636;0.0818;0.921875;0.11752988047808766
0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;middle_middle_square_o <= 0.00 AND top_right_square_o <= 0.00 AND bottom_left_square_x > 0.00;3;1.0;0.1415;1.0;0.22709163346613545
0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;middle_middle_square_o <= 0.00 AND bottom_left_square_o <= 0.00 AND top_right_square_b > 0.00;3;1.0;0.0748;1.0;0.11155378486055777
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1;1;top_right_square_o <= 0.00 AND middle_right_square_o > 0.00 AND middle_left_square_o <= 0.00 AND bottom_right_square_o <= 0.00 AND top_middle_square_o <= 0.00 AND bottom_middle_square_o > 0.00;6;0.9825581395348837;0.0229;0.9473684210526315;0.035856573705179286
0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;bottom_left_square_o <= 0.00 AND bottom_middle_square_o > 0.00 AND top_middle_square_o <= 0.00 AND bottom_right_square_b > 0.00;4;0.9827586206896551;0.0325;1.0;0.05179282868525897
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1;1;middle_middle_square_o <= 0.00 AND top_right_square_b > 0.00 AND bottom_left_square_o <= 0.00;3;1.0;0.0758;1.0;0.11155378486055777
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1;1;middle_middle_square_o <= 0.00 AND top_right_square_o <= 0.00 AND bottom_left_square_x > 0.00;3;1.0;0.1455;1.0;0.22709163346613545
0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;bottom_right_square_o <= 0.00 AND bottom_middle_square_o > 0.00 AND top_middle_square_b > 0.75;3;0.9543726235741445;0.06;0.9787234042553191;0.09163346613545817
0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1;1;middle_middle_square_o <= 0.00 AND bottom_left_square_o <= 0.00 AND top_right_square_b > 0.00;3;1.0;0.0707;1.0;0.11155378486055777
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;top_right_square_o <= 0.00 AND middle_right_square_o > 0.00 AND middle_left_square_o <= 0.00 AND bottom_middle_square_b > 0.00;4;0.9775280898876404;0.0252;1.0;0.04183266932270916
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;top_left_square_o <= 0.00 AND bottom_middle_square_b > 0.00 AND top_right_square_x > 0.00 AND top_left_square_x > 0.00 AND top_middle_square_x > 0.00 AND middle_middle_square_o > 0.00;6;0.9942196531791907;0.0116;1.0;0.021912350597609563
0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND bottom_left_square_x <= 0.00 AND top_right_square_o > 0.00;3;0.9910313901345291;0.0534;1.0;0.16165413533834586
0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0;0;top_left_square_o > 0.00 AND top_right_square_o > 0.00 AND top_middle_square_o > 0.00 AND middle_middle_square_o <= 0.00;4;0.9713261648745519;0.0374;1.0;0.10526315789473684
1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;middle_middle_square_o <= 0.00 AND top_left_square_o <= 0.00 AND bottom_middle_square_b > 0.00;3;0.9759615384615384;0.1031;0.9102564102564102;0.14143426294820718
0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0;0;middle_middle_square_o > 0.00 AND top_left_square_x <= 0.00 AND bottom_right_square_x <= 0.00;3;1.0;0.079;1.0;0.23308270676691728
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;1;middle_middle_square_o <= 0.00 AND bottom_right_square_o <= 0.00 AND top_left_square_x > 0.00;3;1.0;0.1538;1.0;0.2410358565737052
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0;0;top_right_square_o > 0.00 AND bottom_right_square_o > 0.00 AND bottom_middle_square_b <= 0.00 AND bottom_left_square_o > 0.00 AND bottom_middle_square_x <= 0.00;5;1.0;0.0048;1.0;0.015037593984962405
0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1;1;middle_middle_square_o <= 0.00 AND top_right_square_o <= 0.00 AND bottom_left_square_x > 0.00;3;1.0;0.1475;1.0;0.22709163346613545
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;middle_middle_square_o <= 0.00 AND bottom_left_square_b > 0.00 AND middle_left_square_o > 0.00;3;0.9935064935064936;0.0554;0.9777777777777777;0.08764940239043825
0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND top_right_square_x <= 0.00 AND bottom_left_square_o > 0.00;3;0.9930313588850174;0.0582;1.0;0.15789473684210525
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND top_left_square_x <= 0.00 AND middle_left_square_x > 0.00 AND bottom_left_square_x <= 0.00 AND middle_right_square_x <= 0.00;5;1.0;0.013;1.0;0.03759398496240601
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;middle_middle_square_o <= 0.00 AND bottom_left_square_o <= 0.00 AND middle_right_square_b > 0.00;3;0.9554140127388535;0.1052;0.9;0.14342629482071714
0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;middle_middle_square_o <= 0.00 AND bottom_right_square_x > 0.00 AND top_middle_square_b > 0.00;3;0.9682080924855492;0.0759;0.8983050847457628;0.10557768924302789
0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0;top_left_square_o > 0.00 AND top_right_square_o > 0.00 AND top_middle_square_o > 0.00 AND middle_middle_square_o <= 0.00;4;0.9755301794453507;0.0367;1.0;0.10526315789473684
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;top_left_square_o <= 0.00 AND bottom_right_square_o <= 0.00 AND top_left_square_b <= 0.00 AND top_right_square_x > 0.00 AND middle_right_square_x > 0.00 AND bottom_left_square_b > 0.00 AND middle_left_square_o > 0.00;7;0.9928057553956835;0.0049;1.0;0.0099601593625498
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;middle_middle_square_o <= 0.00 AND top_left_square_x > 0.00 AND bottom_right_square_b > 0.00;3;1.0;0.0449;1.0;0.07171314741035857
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;middle_middle_square_o <= 0.00 AND top_right_square_o <= 0.00 AND middle_right_square_o > 0.00;3;0.9620253164556962;0.1478;0.9391304347826087;0.2151394422310757
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;1;bottom_right_square_o <= 0.00 AND bottom_middle_square_x <= 0.00 AND bottom_left_square_b > 0.00 AND middle_right_square_b <= 0.00 AND bottom_middle_square_o <= 1.00 AND bottom_left_square_x <= 0.00 AND middle_middle_square_o <= 1.00 AND bottom_left_square_o <= 1.00 AND middle_right_square_o <= 1.00 AND middle_left_square_o <= 1.00 AND top_left_square_x <= 1.00 AND top_right_square_o <= 1.00 AND top_middle_square_o <= 1.00 AND bottom_middle_square_b <= 1.00 AND 0.00 < bottom_right_square_x <= 1.00 AND 0.00 < middle_right_square_x <= 1.00 AND top_right_square_x > 0.00;17;0.9925925925925926;0.0294;1.0;0.043824701195219126
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1;1;middle_middle_square_o <= 0.00 AND bottom_left_square_x > 0.00 AND bottom_middle_square_o > 0.00;3;0.9881656804733728;0.0941;0.9459459459459459;0.1394422310756972
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;middle_middle_square_o <= 0.00 AND top_left_square_o <= 0.00 AND top_middle_square_o > 0.00;3;0.9594272076372315;0.1542;0.9262295081967213;0.2250996015936255
1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;middle_middle_square_o <= 0.00 AND top_left_square_o <= 0.00 AND bottom_middle_square_b > 0.00 AND middle_right_square_x > 0.00;4;0.9875;0.0331;1.0;0.049800796812749
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;middle_middle_square_o <= 0.00 AND top_right_square_o <= 0.00 AND middle_right_square_o > 0.00 AND top_right_square_x <= 0.00;4;1.0;0.0456;1.0;0.07569721115537849
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;top_right_square_o <= 0.00 AND middle_left_square_b > 0.00 AND bottom_right_square_x > 0.00 AND top_left_square_o > 0.00;4;1.0;0.0384;1.0;0.053784860557768925
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;middle_middle_square_o <= 0.00 AND bottom_left_square_o <= 0.00 AND top_right_square_o <= 0.00;3;1.0;0.2222;1.0;0.34063745019920316
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;middle_middle_square_o <= 0.00 AND top_right_square_o <= 0.00 AND middle_left_square_o <= 0.00 AND bottom_middle_square_b > 0.00;4;1.0;0.0432;1.0;0.0697211155378486
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;middle_middle_square_o <= 0.00 AND bottom_left_square_o <= 0.00 AND top_right_square_o <= 0.00;3;1.0;0.2233;1.0;0.34063745019920316
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1;1;top_left_square_o <= 0.00 AND bottom_right_square_b > 0.00 AND bottom_right_square_o <= 1.00 AND middle_right_square_b > 0.00 AND middle_left_square_o > 0.00;5;0.9823529411764705;0.0111;1.0;0.0199203187250996
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1;1;top_left_square_o <= 0.00 AND middle_left_square_x <= 0.00 AND bottom_left_square_b > 0.00 AND middle_right_square_x > 0.00;4;0.9629629629629629;0.0283;0.9545454545454546;0.04183266932270916
0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;middle_middle_square_o <= 0.00 AND top_right_square_b > 0.00 AND bottom_left_square_x > 0.00;3;1.0;0.0435;1.0;0.06772908366533864
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1;1;middle_middle_square_o <= 0.00 AND bottom_right_square_x > 0.00 AND bottom_left_square_x > 0.00;3;0.9556213017751479;0.0826;0.9117647058823529;0.12350597609561753
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0;0;middle_middle_square_o > 0.00 AND bottom_right_square_x <= 0.00 AND top_left_square_x <= 0.00;3;1.0;0.0778;1.0;0.23308270676691728
0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0;top_right_square_o > 0.00 AND top_left_square_o > 0.00 AND top_middle_square_o > 0.00 AND middle_middle_square_o <= 0.00;4;0.9749216300940439;0.0331;1.0;0.10526315789473684
0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1;1;top_left_square_o <= 0.00 AND top_middle_square_o > 0.00 AND bottom_middle_square_b > 0.00;3;0.9585062240663901;0.0671;0.9607843137254902;0.09760956175298804
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;middle_middle_square_o <= 0.00 AND top_right_square_o <= 0.00 AND top_middle_square_x <= 0.00 AND middle_left_square_o <= 0.00 AND bottom_right_square_o <= 0.00;5;1.0;0.0835;0.9850746268656716;0.13147410358565736
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1;1;bottom_left_square_o <= 0.00 AND bottom_middle_square_x <= 0.00 AND bottom_right_square_b > 0.00 AND middle_right_square_o > 0.00;4;0.9739583333333334;0.0366;0.9310344827586207;0.053784860557768925
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1;1;middle_middle_square_o <= 0.00 AND bottom_left_square_x > 0.00 AND top_right_square_x > 0.00;3;1.0;0.1053;1.0;0.16135458167330677
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0;0;bottom_right_square_o > 0.00 AND bottom_left_square_o > 0.00 AND bottom_middle_square_o > 0.00 AND middle_middle_square_o <= 0.00;4;0.9503448275862069;0.0305;1.0;0.09774436090225563
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1;1;middle_middle_square_o <= 0.00 AND top_right_square_x > 0.00 AND bottom_left_square_x > 0.00;3;1.0;0.1024;1.0;0.16135458167330677
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;middle_middle_square_o <= 0.00 AND bottom_left_square_o <= 0.00 AND top_right_square_o <= 0.00;3;1.0;0.2177;1.0;0.34063745019920316
0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0;top_right_square_o > 0.00 AND top_left_square_o > 0.00 AND top_middle_square_o > 0.00 AND middle_middle_square_o <= 0.00;4;0.9674523007856342;0.0326;1.0;0.10526315789473684
0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1;1;middle_middle_square_o <= 0.00 AND top_left_square_o <= 0.00 AND bottom_right_square_b > 0.00;3;1.0;0.0685;1.0;0.11354581673306773
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0;0;middle_middle_square_o > 0.00 AND top_left_square_x <= 0.00 AND bottom_middle_square_x <= 0.00 AND middle_right_square_o > 0.00;4;1.0;0.0067;1.0;0.022556390977443608
